date,VTSMX,VBLTX,IEMG,VIX,VTI,MUB,VBR,SPTR,BND,VEA,VTV
20131126,44.8261387696,12.1149388314,48.7697450626,12.81,92.0262735575,101.7659841831,94.4047883419,3227.36,78.8505867042,39.5333518652,73.8238941315
20131127,44.9539325863,12.0956934957,49.0938944256,12.98,92.2913940639,101.795132355,94.8661134669,3236.138,78.8213719629,39.7171829189,73.7066668284
20131129,44.9244417055,12.1399577678,49.4573346204,13.7,92.1637434497,101.7465520685,94.7483283286,3233.72,78.8603249513,39.9106892912,73.7457425961
20131202,44.7769873017,12.0626947112,48.5340000714,14.23,91.9673578894,101.4171777259,94.2968186318,3225.059,78.563308415,39.6591310072,73.5796705833
20131203,44.6295328978,12.0916683574,48.4161275758,14.55,91.6138638808,101.6899354799,93.7569700813,3214.954,78.6413837526,39.3011442184,73.227988674
20131204,44.5902117234,12.0047474188,48.4554184077,14.7,91.4862132666,101.3002815457,93.5508460893,3211.588,78.5242707462,38.7690016945,72.8176931132
20131205,44.4427573196,11.9854316546,48.1705598766,15.08,91.2210927602,101.2418334555,93.4723226638,3197.759,78.3876389055,38.8657548807,72.8176931132
20131206,44.9047811183,12.0240631829,49.1233625495,13.79,92.1637434497,101.3002815457,94.4047883419,3233.993,78.5047519118,39.059261253,73.2768333837
20131209,44.983423467,12.0530368291,49.2314123371,13.49,92.369948288,101.2905401973,94.512758052,3239.992,78.5828272494,39.1947157136,73.7066668284
20131210,44.8261387696,12.1302998857,49.2412350451,13.91,92.0655506695,101.5730392996,94.2182952063,3229.715,78.7487373417,39.1173131647,73.5308258737
20131211,44.2854726222,12.0626947112,48.2196734164,15.42,90.9265144198,101.4561431194,92.6576421239,3193.52,78.612105501,39.1366638019,73.4429053964
20131212,44.1773393927,12.033721065,48.023219257,15.54,90.7595866935,101.4366604226,92.765611834,3182.33,78.4071577399,38.6238719153,72.4855490877
20131213,44.216660567,12.0820104754,48.1116236288,15.76,90.7890445276,101.4756258161,93.0993363925,3182.073,78.4949924946,38.5077680919,72.4269354361
20131216,44.5115693747,12.0626947112,48.3179004961,16.03,91.4272975986,101.5438152546,93.894386076,3202.221,78.5242707462,38.7593263759,72.6613900423
20131217,44.4034361452,12.1013262395,47.9249921774,16.21,91.1523578141,101.6801941315,93.8845706478,3192.329,78.6706620041,38.6722485084,72.7688484035
20131218,45.1013869901,12.0626947112,48.8198408733,13.8,92.6252495164,101.6704527832,95.0133448898,3245.588,78.6413837526,38.8657548807,72.4953180296
20131219,45.0296258469,12.0626947112,47.9870084944,14.15,92.4975989022,101.4853671644,94.4636809111,3244.154,78.4949924946,39.0302352971,73.4135985706
20131220,45.3358826265,12.1979050603,47.9671791521,13.79,93.1103218503,101.4561431194,95.6513477222,3259.794,78.6413837526,39.2648363122,73.6968978865
20131223,45.6026224022,12.1496156499,48.3141926433,13.04,93.6630811023,101.2320921072,96.4660282621,3277.622,78.5437895806,39.6344334834,74.1951139247
20131224,45.7508111665,12.0723525933,48.522400738,12.48,93.9197193264,101.2515748039,96.7968081921,3287.548,78.37885543,39.7219696555,74.1956072117
20131226,45.9385169346,12.0433789471,48.1456432333,12.33,94.3639008681,101.2564454781,96.8967842386,3303.151,78.2613899292,40.0234831372,74.608569775
20131227,45.9187584327,12.0144053008,48.859499558,12.46,94.3046766626,101.1783079683,96.9567698665,3302.656,78.2613899292,40.4028065497,74.9527052445
20131230,45.9286376837,12.0820104754,48.9784756121,13.56,94.3342887654,101.4029533089,96.9767650758,3302.304,78.3886442218,40.3930803083,74.9625376865
20131231,46.1064642009,12.0317894886,49.3849771303,13.72,94.6797632978,101.3248157991,97.3466764477,3315.585,78.3592778466,40.5681526525,74.9330403605
20140102,45.7014149118,12.109351387,47.6598243456,14.23,93.8506244199,101.6471330269,96.2869303551,3286.687,78.4277993887,40.0915668266,74.8445483826
20140103,45.7211734137,12.109351387,47.6201656609,13.76,93.8308830181,101.6569002157,96.6168513085,3285.683,78.4375881804,39.9456732064,74.5495751231
20140106,45.5729846494,12.1481323362,47.174005458,13.55,93.5841154949,101.715503348,95.9969998203,3277.483,78.5061097226,39.9164944824,74.7757212888
20140107,45.8792414289,12.1675228108,47.4317869086,12.92,94.1862282514,101.891312745,96.656841727,3297.449,78.60399764,39.9845781718,74.6970617529
20140108,45.8989999308,12.1384370989,47.3028961833,12.87,94.2553231579,101.9694502548,96.7268249596,3297.737,78.3494890548,40.0526618612,74.7265590788
20140109,45.9187584327,12.1869132854,47.1046027597,12.89,94.3342887654,102.3601378036,96.8867866339,3298.869,78.4963209309,40.0332093785,74.9822025704
20140110,46.066947197,12.303256133,47.8085444133,12.14,94.6007976904,103.014539448,97.4766453081,3306.491,78.8780838086,40.1401980333,75.0313647803
20140113,45.4741921398,12.3517323195,47.342554868,13.28,93.4064428782,103.0438410141,96.3369183783,3265.27,78.9857605177,40.1693767574,74.8740457086
20140114,45.9977924404,12.2935608957,47.8184590844,12.28,94.4329957746,103.1219785239,97.3466764477,3300.61,78.8682950168,40.1110193093,74.4217533773
20140115,46.2348944633,12.2838656584,47.8085444133,12.28,94.9067894192,103.1024441465,97.8565542847,3317.746,78.8193510582,40.2860916535,74.9822025704
20140116,46.1953774594,12.3517323195,47.5904216474,12.53,94.8376945127,103.3075551096,97.7765734475,3313.361,78.9955493094,40.3930803083,75.0411972223
20140117,46.0175509423,12.3808180313,47.3822135527,12.44,94.4724785784,103.5224332615,97.4566500988,3300.511,79.083648435,40.383354067,74.8937105926
20140121,46.1657397066,12.3808180313,47.3028961833,12.87,94.788341008,103.3856926194,97.8565542847,3309.741,79.083648435,40.5584264112,75.0903594322
20140122,46.2348944633,12.3517323195,47.848203098,12.84,94.9660136247,103.2782535435,98.2664560752,3312.042,78.9466053507,40.5000689631,74.9232079185
20140123,45.8397244251,12.468075167,46.7377599262,13.77,94.1467454477,103.6201051487,97.506638122,3282.64,79.1619587689,40.3736278256,74.3922560514
20140124,44.8419200788,12.5068561162,45.488511358,18.14,92.1133810566,103.7959145457,95.0872177975,3214.127,79.3675233954,39.624707242,73.6449904606
20140127,44.575180303,12.4389894551,45.210900565,17.42,91.521139001,103.5712692051,94.1874333792,3198.571,79.2206915193,39.1286689334,72.6715787042
20140128,44.8814370826,12.4583799297,45.657060768,15.8,92.1627345613,103.6787082811,94.987241751,3218.215,79.2892130615,39.1383951747,72.6027516103
20140129,44.4171122878,12.5262465908,45.0026924703,17.35,91.2151472722,103.6396395262,93.9174980538,3185.701,79.4654113127,38.8563341757,72.3569405607
20140130,44.9505918393,12.4971608789,45.4091939885,17.29,92.2811829724,103.8252161119,95.0472273789,3221.778,79.4654113127,39.060585244,72.7109084721
20140131,44.6739728126,12.6018694418,45.4389380021,18.41,91.6790702158,103.9228879991,94.6373255884,3200.952,79.5730880218,38.272759695,72.0226375332
20140203,43.5872552077,12.7089123482,44.2789214744,21.44,89.5272574136,104.0400942638,91.6280465896,3127.865,79.8285754861,38.3894745911,72.3372756767
20140204,43.942908242,12.6213317884,45.0820098397,19.11,90.2083357776,103.6973739532,92.3478741242,3151.937,79.7010538001,37.9226150065,71.0983879867
20140205,43.8342364815,12.5337512286,45.0026924703,19.95,90.0701459646,103.5896618557,92.0579435894,3146.494,79.5342946721,38.0296036613,70.8525769371
20140206,44.3874745349,12.5045577086,45.8950128762,17.23,91.1657937676,103.6875819444,93.0876968681,3187.252,79.5048665907,38.4381057978,71.1180528707
20140207,44.9703503412,12.5142888819,46.053647615,15.29,92.340407178,103.9225901573,93.9574884724,3229.644,79.6029601954,38.9925015545,72.1897890469
20140210,45.0493843488,12.5532135752,45.6868047815,15.26,92.4489848882,104.020510246,94.137445356,3234.786,79.6520069977,39.1870263815,72.7109084721
20140211,45.5334676455,12.4948265353,46.5989545297,14.51,93.5051498874,104.1380143525,94.9272561231,3270.739,79.4852478698,39.3620987257,72.760070682
20140212,45.5729846494,12.4559018421,46.5394665027,14.3,93.6334689995,103.9813422105,95.327160309,3271.47,79.3479168232,39.7900533449,73.6154931346
20140213,45.8891206799,12.5240200553,46.7080159127,14.14,94.2059696533,103.9715502017,96.3569135876,3290.819,79.5441040326,39.4885398632,72.9567195217
20140214,46.0965849499,12.5337512286,47.1640907868,13.57,94.660021896,103.8540460952,96.7668153782,3306.92,79.5146759512,39.9164944824,73.7433148804
20140218,46.2250152123,12.5532135752,46.8170772956,13.87,94.9364015219,103.7267499799,97.2866908198,3311.275,79.6225789163,40.383354067,74.4610831453
20140219,45.9088791818,12.5240200553,46.499807818,15.5,94.3046766626,103.9030061396,96.4568896341,3289.834,79.553913393,40.3249966189,74.1464450018
20140220,46.2250152123,12.5045577086,46.6881865703,14.79,94.9364015219,103.9030061396,97.2067099826,3310.267,79.5441040326,40.0721143439,73.979293488
20140221,46.1756189575,12.5434824019,46.9856267056,14.68,94.8574359145,104.0009262283,97.4866429127,3304.364,79.6029601954,40.4222590324,74.5594075651
20140224,46.4719964861,12.5337512286,46.9955413768,14.23,95.4003244655,104.1184303347,98.0365111683,3324.839,79.5833414744,40.5292476872,74.4905804712
20140225,46.4226002314,12.6213317884,46.499807818,13.67,95.3608416618,104.324062521,98.0964967962,3320.43,79.7402912419,40.7432249968,74.7068941949
20140226,46.4719964861,12.669987655,46.4502344621,14.35,95.4595486711,104.4611506453,98.6063746332,3321.149,79.9070503699,40.5778788939,74.7167266369
20140227,46.709098509,12.7186435215,47.2830668409,14.04,95.9629544184,104.7647029203,99.1362476795,3338.051,80.0051439746,40.412532791,74.5102453552
20140228,46.7881325167,12.7799499134,46.9757120344,14,96.1406270351,105.0095031421,99.3361997724,3347.376,79.9462878117,40.7432249968,74.9527052445
20140303,46.4621172352,12.8385287518,46.3114290656,16,95.4398072693,105.1671544849,98.7163482843,3322.852,80.1150088118,40.0526618612,74.5594075651
20140304,47.2228195586,12.7018447955,47.0153707191,14.1,96.9401538103,105.0199027984,100.5759027487,3373.639,79.8397670637,40.636236342,75.4443273437
20140305,47.2129403077,12.7116079353,47.1442614444,13.89,96.9598952121,104.8235672165,100.4959219115,3374.1,79.9478977505,40.5973313766,75.7982952551
20140306,47.2722158134,12.6237396777,47.7589710574,14.21,97.1375678288,104.6959490882,100.6958740044,3380.492,79.7512965018,41.0447384785,76.0146089787
20140307,47.2919743153,12.5553976995,47.2037494715,14.11,97.107955726,104.1756597959,100.7758548416,3382.573,79.5153750035,40.9961072717,76.3292471222
20140310,47.2425780605,12.5651608392,46.8567359803,14.2,97.0388608195,104.3916289361,100.5059195161,3381.219,79.5645253157,40.5487001698,76.1031009566
20140311,46.9758382848,12.574923979,46.4105757774,14.8,96.4959722685,104.4897967271,99.6761183304,3364.172,79.5546952532,40.5097952045,76.2800849123
20140312,47.0252345396,12.6335028174,46.499807818,14.47,96.565067175,104.774483321,99.916060842,3366.072,79.7218063146,39.9262207237,75.3165055979
20140313,46.4719964861,12.760423634,45.6273167544,16.22,95.4496779702,105.0002692402,98.866312354,3327.109,79.9577278129,40.1693767574,75.9654467688
20140314,46.3929624785,12.7506604942,45.9247568897,17.82,95.3312295591,105.0395363566,99.1562428888,3317.805,79.9085775007,39.1870263815,74.8445483826
20140317,46.8177702695,12.6725553763,46.4403197909,15.64,96.0912735305,105.2555054968,99.9060632373,3349.712,79.800446814,39.6149810007,75.267343388
20140318,47.1931818058,12.7116079353,47.0550294039,14.52,96.9105417075,105.176971264,100.9158213067,3373.983,79.8889173759,39.8192320689,75.6409761834
20140319,46.8968042772,12.6335028174,46.1825383403,15.12,96.3577824555,104.7057658673,100.4359362836,3353.294,79.5153750035,39.9748519305,76.1129333986
20140320,47.143785551,12.6139765379,46.2915997233,14.52,96.841446801,104.6959490882,100.7458620277,3373.599,79.4465645665,39.1578476574,75.6016464154
20140321,46.9955967867,12.7116079353,46.5791251874,15,96.4861015676,104.774483321,100.7858524463,3363.719,79.6726560024,39.5760760353,76.506231078
20140324,46.7011951083,12.7799499134,46.8269919668,15.09,95.9234716147,104.6664987509,99.9960416791,3347.362,79.6824860648,39.5760760353,76.486566194
20140325,46.8698272911,12.7506604942,47.3822135527,14.02,96.2620366565,104.5290638435,100.17,3362.441,79.66282594,39.7199670245,76.4466357874
20140326,46.4631261443,12.8385287518,47.4218722374,14.93,95.459026876,104.872651112,98.96,3339,79.8790873134,40.1131367055,76.9212139713
20140327,46.3837698229,12.8971075902,48.016752508,14.62,95.2607528561,105.0886202521,98.51,3333.234,79.9577278129,40.0246735273,76.080815104
20140328,46.5821606263,12.8385287518,48.3439366568,14.41,95.6870419988,105.0395363566,99,3348.83,79.8102768764,40.3588677562,76.3378782869
20140331,47.0285399338,12.8658655431,48.6612061345,13.88,96.6288435933,105.0984370312,100.64,3375.513,79.8102768764,40.683232743,77.0299714718
20140401,47.4154020003,12.7874748924,49.1668543645,13.1,97.3822848689,104.8893396364,101.6,3399.508,79.7218063146,40.7716959212,77.4748885191
20140402,47.5542755627,12.7384807357,49.3750624592,13.09,97.6896095997,104.7909351523,102.16,3409.796,79.5641559745,40.8503298575,77.5836460196
20140403,47.4352410807,12.7874748924,49.0776223239,13.37,97.4219396729,104.9188609817,101.69,3405.998,79.6331279983,40.8994760676,77.9000314755
20140404,46.7706318894,12.8560667118,48.9983049545,13.96,96.0835900386,105.2632766761,100.25,3363.406,79.8696035083,40.9879392458,78.2164169315
20140407,46.2151376401,12.9246585311,49.1470250221,15.57,94.9336007233,105.4404047476,98.76,3327.269,80.0174007021,40.663574259,76.9805362443
20140408,46.4333675238,12.9442561938,49.7121612792,14.89,95.349976165,105.4699260928,99.32,3340.844,80.0765195796,40.3293800301,76.3873135144
20140409,46.9690226928,12.9050608684,50.1484068109,13.82,96.4900517794,105.3124789182,100.34,3377.611,80.0568132871,40.7913544053,76.7729082888
20140410,45.9473100555,12.9932503505,49.6229292386,15.89,94.3685197666,105.7552990968,98.33,3307.078,80.3031419433,40.8011836473,77.1881641997
20140411,45.4711721275,13.0618421698,49.6130145674,17.03,93.4366318731,106.0800338944,97.08,3276.036,80.3524076746,40.0639904954,75.3392866917
20140414,45.8084364932,13.0324456758,49.5138678556,16.11,94.0711087367,105.9717889619,97.45,3302.979,80.3425545283,40.2409168519,75.7743166936
20140415,46.0961031581,13.0912386638,48.9388169274,15.61,94.7154993014,106.0997147912,97.95,3325.304,80.3819671134,40.1917706418,75.8534130575
20140416,46.6019997066,13.1010374951,49.4742091709,14.18,95.7068694008,106.0603529976,98.9,3360.265,80.3327013821,40.4669894185,76.7926823798
20140417,46.6912755681,12.9932503505,49.8509666756,13.36,95.8952297197,105.8143417873,99.3,3364.997,80.1257853108,40.663574259,76.9311010168
20140421,46.8698272911,12.9834515191,49.6824172656,13.25,96.2818640585,105.9914698587,99.66,3377.751,80.1454916033,40.8601590995,77.1782771542
20140422,47.1277353355,13.0128480131,49.5535265403,13.19,96.7775491082,106.0209912039,100.47,3391.58,80.1454916033,40.9486222777,77.3463569277
20140423,46.9987813133,13.0716410011,49.2263423915,13.27,96.5297065834,106.0997147912,100.24,3384.499,80.2735825046,40.9682807618,77.5737589741
20140424,47.038459474,13.0912386638,49.2957450897,13.32,96.6585846963,106.2276406206,100.1,3390.395,80.2932887971,40.8896468256,77.7319517021
20140425,46.5821606263,13.1010374951,48.6512914633,14.06,95.7167831018,106.3850877952,99.05,3362.945,80.3228482358,40.8208421314,77.3166957912
20140428,46.6515974074,13.0520433385,48.9090729139,13.97,95.8555749158,106.35556645,98.68,3374.037,80.2341699196,40.8405006154,77.3661310187
20140429,46.8896663715,13.0520433385,49.1668543645,13.71,96.3314325635,106.2670024143,98.84,3390.163,80.2735825046,40.9682807618,77.6231942016
20140430,47.0582985543,13.1363132879,49.1371103509,13.41,96.6883257993,106.4047686921,99.5,3400.465,80.4509391371,41.066573182,77.5638719286
20140501,47.0781376346,13.2346389862,49.196598378,13.25,96.7180669023,106.5818967635,99.62,3400.202,80.6460314329,41.459742863,77.6726294291
20140502,47.0483790141,13.303466975,49.3552331168,12.91,96.6387572943,106.4832554893,99.85,3395.608,80.7349030238,41.2631580225,77.7813869296
20140505,47.1178157953,13.244471556,49.1569396933,13.29,96.7973765102,106.5325761264,99.59,3402.227,80.6460314329,41.1452071182,77.2474864727
20140506,46.6615169476,13.2936344052,49.3354037745,13.8,95.9051434207,106.6608097828,98.67,3371.724,80.7250284026,41.2434995385,77.3562439732
20140507,46.8995859116,13.2641366957,49.5535265403,13.4,96.3512599655,106.6805380377,99.32,3392.095,80.7645268874,41.1452071182,77.2870346547
20140508,46.7805514296,13.2248064164,49.5039531845,13.43,96.0935037396,106.9271412232,98.71,3388.293,80.8040253723,41.2533287805,77.6231942016
20140509,46.8896663715,13.1854761371,49.4642944998,12.92,96.3314325635,106.9764618603,99.04,3394.052,80.7052791601,41.1353778762,77.5836460196
20140512,47.4154020003,13.1461458578,50.1384921398,12.23,97.4219396729,106.9665977328,100.74,3427.013,80.6262821904,41.3417919587,77.969240794
20140513,47.3856433798,13.2248064164,50.3070415498,12.13,97.3624574669,107.0257824974,100.21,3429.298,80.7744015086,41.4794013471,78.2955132954
20140514,47.1277353355,13.3427972543,50.6243110274,12.17,96.8271176132,107.3315704473,99.03,3413.841,80.9817685541,41.5285475572,78.3647226139
20140515,46.7111146484,13.4116252431,50.2178095092,13.17,95.9348845237,107.6472225248,98.24,3382.522,81.1298878722,41.3614504428,77.7912739751
